% Model:              JH_2804_pulse_hyperelastic_NeoHook.mph
% Version:            COMSOL 6.3.0.420
% Date:               Apr 28 2026, 16:18
% Dimension:          0
% Nodes:              84096
% Expressions:        7
% Description:        Point Probe 1, Positive current, Point Probe 3, Displacement, Open-circuit cell voltage, Battery cell state of charge, 
% u_par                   C_par                    t                        E_cell (V)               -I_1C * A_cell (A)       Rx_cell (N)              u_par*u_pre (m)          E_ocv_cell (V)           soc_cell (1)             -I_1C * A_cell * wv1(t)
28.9                      0.89                     2724                     3.602788825428047        4.43061179696187         1.5089599591538644E8     -4.153869362363919E-5    3.6581504246721837       0.3265666666666661       4.43061179696187
28.9                      0.89                     2725                     3.602636521837018        4.43061179696187         1.50900478680896E8       -4.153869362363919E-5    3.658020772476069        0.3263194444444439       4.43061179696187
28.9                      0.89                     2726                     3.6024841828468857       4.43061179696187         1.509049615575511E8      -4.153869362363919E-5    3.657891120279954        0.3260722222222218       4.43061179696187
28.9                      0.89                     2727                     3.602331808457651        4.43061179696187         1.509094445453468E8      -4.153869362363919E-5    3.6577614680838395       0.32582499999999953      4.43061179696187
28.9                      0.89                     2728                     3.6021793986693136       4.43061179696187         1.5091392764429182E8     -4.153869362363919E-5    3.657631815887724        0.32557777777777713      4.43061179696187
28.9                      0.89                     2729                     3.6020269534818734       4.43061179696187         1.509184108543806E8      -4.153869362363919E-5    3.6575021636916096       0.325330555555555        4.43061179696187
28.9                      0.89                     2730                     3.6018744728953305       4.43061179696187         1.5092289417562002E8     -4.153869362363919E-5    3.6573725114954945       0.32508333333333284      4.43061179696187
28.9                      0.89                     2731                     3.601721956909685        4.43061179696187         1.5092737760800603E8     -4.153869362363919E-5    3.65724285929938         0.32483611111111066      4.43061179696187
28.9                      0.89                     2732                     3.6015694055249363       4.43061179696187         1.5093186115154165E8     -4.153869362363919E-5    3.657113207103265        0.32458888888888837      4.43061179696187
28.9                      0.89                     2733                     3.6014168187410855       4.43061179696187         1.5093634480622563E8     -4.153869362363919E-5    3.6569835549071494       0.324341666666666        4.43061179696187
28.9                      0.89                     2734                     3.601264196558132        4.43061179696187         1.509408285720626E8      -4.153869362363919E-5    3.656853902711035        0.32409444444444396      4.43061179696187
28.9                      0.89                     2735                     3.6011115389760757       4.43061179696187         1.5094531244904873E8     -4.153869362363919E-5    3.6567242505149204       0.32384722222222173      4.43061179696187
28.9                      0.89                     2736                     3.6009588459949162       4.43061179696187         1.5094979643718854E8     -4.153869362363919E-5    3.6565945983188057       0.3235999999999995       4.43061179696187
28.9                      0.89                     2737                     3.600806117614655        4.43061179696187         1.5095428053648627E8     -4.153869362363919E-5    3.6564649461226906       0.3233527777777773       4.43061179696187
28.9                      0.89                     2738                     3.60065335383529         4.43061179696187         1.5095876474692994E8     -4.153869362363919E-5    3.6563352939265754       0.3231055555555547       4.43061179696187
28.9                      0.89                     2739                     3.600500554656823        4.43061179696187         1.5096324906853598E8     -4.153869362363919E-5    3.6562056417304616       0.32285833333333286      4.43061179696187
28.9                      0.89                     2740                     3.600347720079253        4.43061179696187         1.509677335012977E8      -4.153869362363919E-5    3.656075989534346        0.3226111111111107       4.43061179696187
28.9                      0.89                     2741                     3.6001948501025804       4.43061179696187         1.5097221804521525E8     -4.153869362363919E-5    3.6559463373382317       0.3223638888888884       4.43061179696187
28.9                      0.89                     2742                     3.600041944726805        4.43061179696187         1.509767027002928E8      -4.153869362363919E-5    3.655816685142116        0.3221166666666662       4.43061179696187
28.9                      0.89                     2743                     3.599889003951927        4.43061179696187         1.5098118746652997E8     -4.153869362363919E-5    3.655687032946002        0.3218694444444437       4.43061179696187
28.9                      0.89                     2744                     3.599736027777946        4.43061179696187         1.509856723439194E8      -4.153869362363919E-5    3.655555144880512        0.32162222222222164      4.43061179696187
28.9                      0.89                     2745                     3.5995830162048628       4.43061179696187         1.5099015733247733E8     -4.153869362363919E-5    3.6554208824298478       0.3213749999999994       4.43061179696187
28.9                      0.89                     2746                     3.5994299692326766       4.43061179696187         1.5099464243219185E8     -4.153869362363919E-5    3.6552866199791825       0.3211277777777774       4.43061179696187
28.9                      0.89                     2747                     3.5992768868613876       4.43061179696187         1.5099912764306968E8     -4.153869362363919E-5    3.655152357528517        0.32088055555555506      4.43061179696187
28.9                      0.89                     2748                     3.599123769090996        4.43061179696187         1.5100361296511245E8     -4.153869362363919E-5    3.655018095077852        0.3206333333333327       0
28.9                      0.89                     2749                     3.598970615921502        4.43061179696187         1.5100809839832002E8     -4.153869362363919E-5    3.654883832627187        0.32038611111111065      0
28.9                      0.89                     2750                     3.5988174273529046       4.43061179696187         1.5101258394269264E8     -4.153869362363919E-5    3.6547495701765214       0.3201388888888882       0
28.9                      0.89                     2751                     3.5986642033852054       4.43061179696187         1.5101706959822938E8     -4.153869362363919E-5    3.6546153077258565       0.3198916666666662       0
28.9                      0.89                     2752                     3.5985109440184027       4.43061179696187         1.5102155536493358E8     -4.153869362363919E-5    3.6544810452751917       0.3196444444444438       0
28.9                      0.89                     2753                     3.5983576492524976       4.43061179696187         1.5102604124280506E8     -4.153869362363919E-5    3.654346782824526        0.3193972222222217       0
28.9                      0.89                     2754                     3.5982043190874897       4.43061179696187         1.5103052723184723E8     -4.153869362363919E-5    3.654212520373861        0.3191499999999995       0
28.9                      0.89                     2755                     3.5980509535233796       4.43061179696187         1.5103501333205798E8     -4.153869362363919E-5    3.6540782579231963       0.31890277777777715      0
28.9                      0.89                     2756                     3.5978975525601657       4.43061179696187         1.51039499543439E8       -4.153869362363919E-5    3.6539439954725306       0.31865555555555497      0
28.9                      0.89                     2757                     3.59774411619785         4.43061179696187         1.5104398586598918E8     -4.153869362363919E-5    3.6538097330218657       0.3184083333333329       0
28.9                      0.89                     2758                     3.597590644436431        4.43061179696187         1.5104847229971358E8     -4.153869362363919E-5    3.653675470571201        0.3181611111111104       0
28.9                      0.89                     2759                     3.597436711806834        4.43061179696187         1.5105295884708345E8     -4.153869362363919E-5    3.653541208120535        0.3179138888888881       0
28.9                      0.89                     2760                     3.597282413480339        4.43061179696187         1.5105744550753248E8     -4.153869362363919E-5    3.6534069456698703       0.317666666666666        0
28.9                      0.89                     2761                     3.5971280550077243       4.43061179696187         1.5106193227929965E8     -4.153869362363919E-5    3.653272683219205        0.3174194444444437       0
28.9                      0.89                     2762                     3.5969736363889884       4.43061179696187         1.5106641916237533E8     -4.153869362363919E-5    3.65313842076854         0.31717222222222136      0
28.9                      0.89                     2763                     3.596819157624132        4.43061179696187         1.5107090615676624E8     -4.153869362363919E-5    3.653004158317875        0.31692499999999907      0
28.9                      0.89                     2764                     3.596664618713155        4.43061179696187         1.5107539326247153E8     -4.153869362363919E-5    3.6528698958672092       0.316677777777777        0
28.9                      0.89                     2765                     3.5965100196560575       4.43061179696187         1.5107988047949162E8     -4.153869362363919E-5    3.6527356334165444       0.31643055555555477      0
28.9                      0.89                     2766                     3.5963553604528395       4.43061179696187         1.510843678078226E8      -4.153869362363919E-5    3.652601370965879        0.3161833333333327       0
28.9                      0.89                     2767                     3.596200641103501        4.43061179696187         1.5108885524747157E8     -4.153869362363919E-5    3.652467108515214        0.31593611111111064      0
28.9                      0.89                     2768                     3.5960458616080415       4.43061179696187         1.5109334279844412E8     -4.153869362363919E-5    3.6523328460645486       0.315688888888888        0
28.9                      0.89                     2769                     3.595891021966462        4.43061179696187         1.510978304607259E8      -4.153869362363919E-5    3.6521985836138833       0.315441666666666        0
28.9                      0.89                     2770                     3.595736122178762        4.43061179696187         1.5110231823432514E8     -4.153869362363919E-5    3.6520643211632184       0.31519444444444367      0
28.9                      0.89                     2771                     3.595581162244941        4.43061179696187         1.5110680611924562E8     -4.153869362363919E-5    3.6519300587125536       0.31494722222222143      0
28.9                      0.89                     2772                     3.5954261421649996       4.43061179696187         1.5111129411548513E8     -4.153869362363919E-5    3.6517957962618883       0.31469999999999954      0
28.9                      0.89                     2773                     3.5952710619389374       4.43061179696187         1.5111578222304422E8     -4.153869362363919E-5    3.651661533811223        0.31445277777777725      0
28.9                      0.89                     2774                     3.595115921566755        4.43061179696187         1.5112027044192135E8     -4.153869362363919E-5    3.6515272713605578       0.3142055555555551       0
28.9                      0.89                     2775                     3.594960721048452        4.43061179696187         1.511247587721206E8      -4.153869362363919E-5    3.6513930089098925       0.3139583333333326       0
28.9                      0.89                     2776                     3.5948054603840287       4.43061179696187         1.511292472136394E8      -4.153869362363919E-5    3.651258746459227        0.3137111111111104       0
28.9                      0.89                     2777                     3.594650139573485        4.43061179696187         1.5113373576647854E8     -4.153869362363919E-5    3.651124484008563        0.3134638888888884       0
28.9                      0.89                     2778                     3.5944947586168197       4.43061179696187         1.5113822443064535E8     -4.153869362363919E-5    3.650990221557897        0.3132166666666661       0
28.9                      0.89                     2779                     3.5943393175140343       4.43061179696187         1.5114271320613006E8     -4.153869362363919E-5    3.6508559591072323       0.3129694444444439       0
28.9                      0.89                     2780                     3.594183816265129        4.43061179696187         1.511472020929395E8      -4.153869362363919E-5    3.6507216966565674       0.3127222222222213       0
28.9                      0.89                     2781                     3.5940282548701026       4.43061179696187         1.5115169109107357E8     -4.153869362363919E-5    3.6505874342059017       0.31247499999999956      0
28.9                      0.89                     2782                     3.5938726333289557       4.43061179696187         1.5115618020053875E8     -4.153869362363919E-5    3.650453171755237        0.31222777777777705      0
28.9                      0.89                     2783                     3.593716951641688        4.43061179696187         1.511606694213214E8      -4.153869362363919E-5    3.6503189093045716       0.3119805555555549       0
28.9                      0.89                     2784                     3.5935612098083          4.43061179696187         1.5116515875342894E8     -4.153869362363919E-5    3.6501846468539063       0.31173333333333264      0
28.9                      0.89                     2785                     3.5934054078287914       4.43061179696187         1.5116964819686323E8     -4.153869362363919E-5    3.650050384403241        0.3114861111111106       0
28.9                      0.89                     2786                     3.5932495457031624       4.43061179696187         1.5117413775162792E8     -4.153869362363919E-5    3.6499161219525758       0.3112388888888883       0
28.9                      0.89                     2787                     3.593093623431413        4.43061179696187         1.5117862741772333E8     -4.153869362363919E-5    3.649781859501911        0.3109916666666661       0
28.9                      0.89                     2788                     3.5929376410135423       4.43061179696187         1.5118311719514397E8     -4.153869362363919E-5    3.6496475970512456       0.3107444444444437       0
28.9                      0.89                     2789                     3.5927815984495517       4.43061179696187         1.5118760708388895E8     -4.153869362363919E-5    3.649513334600581        0.31049722222222165      0
28.9                      0.89                     2790                     3.59262549573944         4.43061179696187         1.5119209708396903E8     -4.153869362363919E-5    3.649379072149916        0.31024999999999936      0
28.9                      0.89                     2791                     3.5924693328832085       4.43061179696187         1.5119658719537854E8     -4.153869362363919E-5    3.649244809699251        0.3100027777777771       0
28.9                      0.89                     2792                     3.592313109880856        4.43061179696187         1.5120107741812035E8     -4.153869362363919E-5    3.6491038786217542       0.30975555555555495      0
28.9                      0.89                     2793                     3.5921568267323827       4.43061179696187         1.512055677521866E8      -4.153869362363919E-5    3.648962464870929        0.30950833333333266      0
28.9                      0.89                     2794                     3.5920004834377894       4.43061179696187         1.5121005819758663E8     -4.153869362363919E-5    3.648821051120103        0.3092611111111103       0
28.9                      0.89                     2795                     3.5918440799970752       4.43061179696187         1.5121454875432548E8     -4.153869362363919E-5    3.6486796373692774       0.3090138888888883       0
28.9                      0.89                     2796                     3.5916876164102405       4.43061179696187         1.5121903942239705E8     -4.153869362363919E-5    3.648538223618451        0.30876666666666575      0
28.9                      0.89                     2797                     3.591531092677285        4.43061179696187         1.5122353020179468E8     -4.153869362363919E-5    3.6483968098676267       0.3085194444444437       0
28.9                      0.89                     2798                     3.5913745087982094       4.43061179696187         1.5122802109252745E8     -4.153869362363919E-5    3.6482553961168005       0.30827222222222167      0
28.9                      0.89                     2799                     3.591217864773013        4.43061179696187         1.512325120945983E8      -4.153869362363919E-5    3.648113982365975        0.3080249999999993       0
28.9                      0.89                     2800                     3.5910611606016962       4.43061179696187         1.51237003208005E8       -4.153869362363919E-5    3.6479725686151494       0.307777777777777        0
28.9                      0.89                     2801                     3.590904396284259        4.43061179696187         1.512414944327487E8      -4.153869362363919E-5    3.647831154864323        0.3075305555555549       0
28.9                      0.89                     2802                     3.5907475718207005       4.43061179696187         1.5124598576882344E8     -4.153869362363919E-5    3.6476897411134983       0.3072833333333327       0
28.9                      0.89                     2803                     3.590590687211022        4.43061179696187         1.5125047721624243E8     -4.153869362363919E-5    3.647548327362673        0.3070361111111103       0
28.9                      0.89                     2804                     3.590433742455223        4.43061179696187         1.512549687749983E8      -4.153869362363919E-5    3.6474069136118468       0.30678888888888817      0
28.9                      0.89                     2805                     3.5902767375533036       4.43061179696187         1.512594604450886E8      -4.153869362363919E-5    3.647265499861021        0.30654166666666594      0
28.9                      0.89                     2806                     3.5901196725052635       4.43061179696187         1.512639522265184E8      -4.153869362363919E-5    3.6471240861101952       0.3062944444444437       0
28.9                      0.89                     2807                     3.589962547311102        4.43061179696187         1.5126844411928624E8     -4.153869362363919E-5    3.6469826723593695       0.3060472222222215       0
28.9                      0.89                     2808                     3.589805361970821        4.43061179696187         1.5127293612340254E8     -4.153869362363919E-5    3.6468412586085446       0.3057999999999993       0
28.9                      0.89                     2809                     3.5896481164844194       4.43061179696187         1.512774282388516E8      -4.153869362363919E-5    3.6466998448577184       0.3055527777777772       0
28.9                      0.89                     2810                     3.589490810851897        4.43061179696187         1.512819204656456E8      -4.153869362363919E-5    3.646558431106893        0.3053055555555549       0
28.9                      0.89                     2811                     3.589333445073254        4.43061179696187         1.5128641280377755E8     -4.153869362363919E-5    3.6464170173560677       0.30505833333333277      0
28.9                      0.89                     2812                     3.58917601914849         4.43061179696187         1.5129090525325334E8     -4.153869362363919E-5    3.6462756036052415       0.30481111111111037      0
28.9                      0.89                     2813                     3.589018533077606        4.43061179696187         1.5129539781407762E8     -4.153869362363919E-5    3.6461341898544157       0.30456388888888825      0
28.9                      0.89                     2814                     3.5888609868606016       4.43061179696187         1.5129989048624277E8     -4.153869362363919E-5    3.64599277610359         0.30431666666666596      0
28.9                      0.89                     2815                     3.5887033804974764       4.43061179696187         1.5130438326974767E8     -4.153869362363919E-5    3.6458513623527646       0.3040694444444437       0
28.9                      0.89                     2816                     3.5885457139882306       4.43061179696187         1.513088761645993E8      -4.153869362363919E-5    3.645709948601939        0.3038222222222216       0
28.9                      0.89                     2817                     3.588387987332864        4.43061179696187         1.51313369170802E8       -4.153869362363919E-5    3.6455685348511135       0.3035749999999994       0
28.9                      0.89                     2818                     3.5882290534119208       4.43061179696187         1.513178622921534E8      -4.153869362363919E-5    3.645427121100288        0.3033277777777772       0
28.9                      0.89                     2819                     3.5880694044380603       4.43061179696187         1.5132235552702734E8     -4.153869362363919E-5    3.6452857073494624       0.3030805555555546       0
28.9                      0.89                     2820                     3.5879096364592424       4.43061179696187         1.513268488734327E8      -4.153869362363919E-5    3.6451442935986362       0.3028333333333329       0
28.9                      0.89                     2821                     3.5877497494754675       4.43061179696187         1.513313423313787E8      -4.153869362363919E-5    3.6450028798478114       0.3025861111111103       0
28.9                      0.89                     2822                     3.5875897434867348       4.43061179696187         1.5133583590085945E8     -4.153869362363919E-5    3.644861466096985        0.3023388888888883       0
28.9                      0.89                     2823                     3.587429618493045        4.43061179696187         1.5134032958187905E8     -4.153869362363919E-5    3.6447200523461603       0.302091666666666        0
28.9                      0.89                     2824                     3.5872693744943973       4.43061179696187         1.5134482337443376E8     -4.153869362363919E-5    3.644578638595334        0.3018444444444438       0
28.9                      0.89                     2825                     3.5871090114907926       4.43061179696187         1.513493172785292E8      -4.153869362363919E-5    3.6444372248445083       0.3015972222222215       0
28.9                      0.89                     2826                     3.5869485294822305       4.43061179696187         1.5135381129417104E8     -4.153869362363919E-5    3.644295811093683        0.30134999999999934      0
28.9                      0.89                     2827                     3.5867879284687114       4.43061179696187         1.5135830542134202E8     -4.153869362363919E-5    3.6441543973428567       0.3011027777777772       0
28.9                      0.89                     2828                     3.5866272084502344       4.43061179696187         1.513627996600594E8      -4.153869362363919E-5    3.6440129835920314       0.300855555555555        0
28.9                      0.89                     2829                     3.5864663694268          4.43061179696187         1.513672940103175E8      -4.153869362363919E-5    3.6438715698412056       0.3006083333333326       0
28.9                      0.89                     2830                     3.5863054113984085       4.43061179696187         1.513717884721086E8      -4.153869362363919E-5    3.64373015609038         0.30036111111111036      0
28.9                      0.89                     2831                     3.5861443343650596       4.43061179696187         1.513762830454454E8      -4.153869362363919E-5    3.643588742339555        0.30011388888888824      0
28.9                      0.89                     2832                     3.5859831383267533       4.43061179696187         1.5138077773032492E8     -4.153869362363919E-5    3.643447328588729        0.29986666666666606      0
28.9                      0.89                     2833                     3.585821823283489        4.43061179696187         1.5138527252674276E8     -4.153869362363919E-5    3.643305914837903        0.29961944444444377      0
28.9                      0.89                     2834                     3.5856603892352683       4.43061179696187         1.5138976743470144E8     -4.153869362363919E-5    3.6431645010870777       0.29937222222222143      0
28.9                      0.89                     2835                     3.5854988361820896       4.43061179696187         1.5139426245420668E8     -4.153869362363919E-5    3.643023087336252        0.2991249999999992       0
28.9                      0.89                     2836                     3.585337164123954        4.43061179696187         1.513987575852503E8      -4.153869362363919E-5    3.6428816735854266       0.2988777777777773       0
28.9                      0.89                     2837                     3.585175373060861        4.43061179696187         1.514032528278364E8      -4.153869362363919E-5    3.642740259834601        0.2986305555555548       0
28.9                      0.89                     2838                     3.58501346299281         4.43061179696187         1.5140774818196997E8     -4.153869362363919E-5    3.642598846083775        0.2983833333333324       0
28.9                      0.89                     2839                     3.584851433919802        4.43061179696187         1.5141224364764357E8     -4.153869362363919E-5    3.642453764372148        0.2981361111111105       0
28.9                      0.89                     2840                     3.5846892858418364       4.43061179696187         1.514167392248588E8      -4.153869362363919E-5    3.6423026989464136       0.2978888888888882       0
28.9                      0.89                     2841                     3.5845270187589136       4.43061179696187         1.5142123491362292E8     -4.153869362363919E-5    3.642151633520679        0.2976416666666659       0
28.9                      0.89                     2842                     3.5843646326710332       4.43061179696187         1.5142573071392944E8     -4.153869362363919E-5    3.642000568094944        0.29739444444444374      0
28.9                      0.89                     2843                     3.584202127578196        4.43061179696187         1.5143022662577718E8     -4.153869362363919E-5    3.641849502669209        0.29714722222222156      0
28.9                      0.89                     2844                     3.5840395034804007       4.43061179696187         1.5143472264917463E8     -4.153869362363919E-5    3.6416984372434738       0.2968999999999992       0
28.9                      0.89                     2845                     3.5838767603776485       4.43061179696187         1.5143921878411344E8     -4.153869362363919E-5    3.6415473718177394       0.29665277777777704      0
28.9                      0.89                     2846                     3.5837138982699392       4.43061179696187         1.5144371503060406E8     -4.153869362363919E-5    3.641396306392005        0.29640555555555514      0
28.9                      0.89                     2847                     3.5835509171572717       4.43061179696187         1.5144821138863155E8     -4.153869362363919E-5    3.6412452409662697       0.2961583333333327       0
28.9                      0.89                     2848                     3.5833878170396476       4.43061179696187         1.514527078582123E8      -4.153869362363919E-5    3.6410941755405353       0.29591111111111035      0
28.9                      0.89                     2849                     3.583224597917065        4.43061179696187         1.5145720443933594E8     -4.153869362363919E-5    3.6409431101148004       0.2956638888888882       0
28.9                      0.89                     2850                     3.583061259789526        4.43061179696187         1.5146170113201243E8     -4.153869362363919E-5    3.640792044689065        0.29541666666666605      0
28.9                      0.89                     2851                     3.5828978026570293       4.43061179696187         1.5146619793623063E8     -4.153869362363919E-5    3.6406409792633307       0.2951694444444438       0
28.9                      0.89                     2852                     3.5827342265195754       4.43061179696187         1.5147069485199806E8     -4.153869362363919E-5    3.640489913837596        0.29492222222222164      0
28.9                      0.89                     2853                     3.582570531377164        4.43061179696187         1.5147519187931156E8     -4.153869362363919E-5    3.640338848411861        0.2946749999999993       0
28.9                      0.89                     2854                     3.5824067172297953       4.43061179696187         1.5147968901817513E8     -4.153869362363919E-5    3.6401877829861267       0.29442777777777696      0
28.9                      0.89                     2855                     3.5822427840774695       4.43061179696187         1.514841862685911E8      -4.153869362363919E-5    3.6400367175603923       0.29418055555555483      0
28.9                      0.89                     2856                     3.5820787319201854       4.43061179696187         1.5148868363054988E8     -4.153869362363919E-5    3.6398856521346565       0.2939333333333328       0
28.9                      0.89                     2857                     3.581914560757945        4.43061179696187         1.5149318110405993E8     -4.153869362363919E-5    3.6397345867089217       0.2936861111111104       0
28.9                      0.89                     2858                     3.5817502705907462       4.43061179696187         1.514976786891206E8      -4.153869362363919E-5    3.639583521283187        0.29343888888888814      0
28.9                      0.89                     2859                     3.5815858614185907       4.43061179696187         1.515021763857321E8      -4.153869362363919E-5    3.6394324558574525       0.29319166666666563      0
28.9                      0.89                     2860                     3.5814213332414777       4.43061179696187         1.5150667419388857E8     -4.153869362363919E-5    3.6392813904317176       0.2929444444444438       0
28.9                      0.89                     2861                     3.5812566860594073       4.43061179696187         1.5151117211360598E8     -4.153869362363919E-5    3.639130325005983        0.29269722222222155      0
28.9                      0.89                     2862                     3.5810919198723794       4.43061179696187         1.5151567014486286E8     -4.153869362363919E-5    3.638979259580248        0.29244999999999904      0
28.9                      0.89                     2863                     3.580927034680394        4.43061179696187         1.5152016828767747E8     -4.153869362363919E-5    3.6388281941545126       0.2922027777777769       0
28.9                      0.89                     2864                     3.5807620304834513       4.43061179696187         1.515246665420414E8      -4.153869362363919E-5    3.6386771287287782       0.2919555555555548       0
28.9                      0.89                     2865                     3.5805969072815516       4.43061179696187         1.51529164907957E8       -4.153869362363919E-5    3.638526063303044        0.2917083333333326       0
28.9                      0.89                     2866                     3.5804316650746943       4.43061179696187         1.5153366338542375E8     -4.153869362363919E-5    3.638374997877309        0.29146111111111056      0
28.9                      0.89                     2867                     3.5802663038628793       4.43061179696187         1.5153816197444797E8     -4.153869362363919E-5    3.638223932451574        0.2912138888888882       0
28.9                      0.89                     2868                     3.5801008236461076       4.43061179696187         1.515426606750222E8      -4.153869362363919E-5    3.638072867025839        0.29096666666666593      0
28.9                      0.89                     2869                     3.5799352244243776       4.43061179696187         1.5154715948714957E8     -4.153869362363919E-5    3.6379218016001045       0.29071944444444364      0
28.9                      0.89                     2870                     3.579769506197691        4.43061179696187         1.515516584108335E8      -4.153869362363919E-5    3.637770736174369        0.2904722222222216       0
28.9                      0.89                     2871                     3.5796036689660466       4.43061179696187         1.5155615744606933E8     -4.153869362363919E-5    3.6376196707486352       0.2902249999999994       0
28.9                      0.89                     2872                     3.579437712729445        4.43061179696187         1.51560656592856E8       -4.153869362363919E-5    3.637468605322901        0.2899777777777771       0
28.9                      0.89                     2873                     3.579271637487886        4.43061179696187         1.5156515585120094E8     -4.153869362363919E-5    3.6373175398971656       0.28973055555555466      0
28.9                      0.89                     2874                     3.5791054432413696       4.43061179696187         1.515696552210999E8      -4.153869362363919E-5    3.6371664744714303       0.2894833333333324       0
28.9                      0.89                     2875                     3.578939129989896        4.43061179696187         1.515741547025579E8      -4.153869362363919E-5    3.6370154090456954       0.28923611111111036      0
28.9                      0.89                     2876                     3.5787726977334646       4.43061179696187         1.5157865429556367E8     -4.153869362363919E-5    3.636864343619961        0.2889888888888879       0
28.9                      0.89                     2877                     3.5786036842702615       4.43061179696187         1.5158315400546712E8     -4.153869362363919E-5    3.6367132781942257       0.288741666666666        0
28.9                      0.89                     2878                     3.5784335461351766       4.43061179696187         1.5158765382910302E8     -4.153869362363919E-5    3.6365622127684913       0.28849444444444383      0
28.9                      0.89                     2879                     3.5782631760073595       4.43061179696187         1.5159215376453125E8     -4.153869362363919E-5    3.636411147342757        0.28824722222222154      0
28.9                      0.89                     2880                     3.578092573886811        4.43061179696187         1.5159665381176013E8     -4.153869362363919E-5    3.636260081917022        0.2879999999999992       0
28.9                      0.89                     2881                     3.5779217397735303       4.43061179696187         1.5160115397077864E8     -4.153869362363919E-5    3.636109016491287        0.28775277777777714      0
28.9                      0.89                     2882                     3.5777506736675178       4.43061179696187         1.516056542416015E8      -4.153869362363919E-5    3.635957951065552        0.287505555555555        0
28.9                      0.89                     2883                     3.577579375568774        4.43061179696187         1.516101546242203E8      -4.153869362363919E-5    3.635806885639817        0.28725833333333267      0
28.9                      0.89                     2884                     3.577407845477298        4.43061179696187         1.5161465511863708E8     -4.153869362363919E-5    3.6356558202140827       0.28701111111111005      0
28.9                      0.89                     2885                     3.5772360833930903       4.43061179696187         1.516191557248423E8      -4.153869362363919E-5    3.6355047547883474       0.28676388888888826      0
28.9                      0.89                     2886                     3.577064089316151        4.43061179696187         1.5162365644285244E8     -4.153869362363919E-5    3.635353689362613        0.2865166666666659       0
28.9                      0.89                     2887                     3.5768918632464795       4.43061179696187         1.516281572726584E8      -4.153869362363919E-5    3.635192856588637        0.2862694444444438       0
28.9                      0.89                     2888                     3.5767194051840767       4.43061179696187         1.516326582142616E8      -4.153869362363919E-5    3.63502998860086         0.2860222222222214       0
28.9                      0.89                     2889                     3.576546715128942        4.43061179696187         1.5163715926766303E8     -4.153869362363919E-5    3.634867120613082        0.2857749999999991       0
28.9                      0.89                     2890                     3.5763737930810753       4.43061179696187         1.5164166043286076E8     -4.153869362363919E-5    3.6347042526253044       0.28552777777777705      0
28.9                      0.89                     2891                     3.576200639040477        4.43061179696187         1.5164616170985532E8     -4.153869362363919E-5    3.634541384637527        0.28528055555555487      0
28.9                      0.89                     2892                     3.576027253007147        4.43061179696187         1.5165066309864706E8     -4.153869362363919E-5    3.6343785166497495       0.28503333333333264      0
28.9                      0.89                     2893                     3.575853634981085        4.43061179696187         1.5165516459924075E8     -4.153869362363919E-5    3.6342156486619723       0.2847861111111103       0
28.9                      0.89                     2894                     3.575679784962291        4.43061179696187         1.51659666211624E8       -4.153869362363919E-5    3.6340527806741942       0.2845388888888882       0
28.9                      0.89                     2895                     3.575505702950766        4.43061179696187         1.5166416793581408E8     -4.153869362363919E-5    3.633889912686417        0.2842916666666657       0
28.9                      0.89                     2896                     3.575331388946509        4.43061179696187         1.5166866977180415E8     -4.153869362363919E-5    3.6337270446986394       0.284044444444444        0
28.9                      0.89                     2897                     3.5751568429495197       4.43061179696187         1.5167317171958214E8     -4.153869362363919E-5    3.6335641767108617       0.2837972222222214       0
28.9                      0.89                     2898                     3.574982064959799        4.43061179696187         1.5167767377916494E8     -4.153869362363919E-5    3.633401308723084        0.2835499999999993       0
28.9                      0.89                     2899                     3.5748070549773465       4.43061179696187         1.5168217595053947E8     -4.153869362363919E-5    3.633238440735307        0.2833027777777767       0
28.9                      0.89                     2900                     3.574631813002162        4.43061179696187         1.5168667823371696E8     -4.153869362363919E-5    3.6330755727475292       0.28305555555555484      0
28.9                      0.89                     2901                     3.5744563390342465       4.43061179696187         1.5169118062870225E8     -4.153869362363919E-5    3.6329127047597516       0.28280833333333244      0
28.9                      0.89                     2902                     3.5742806330735983       4.43061179696187         1.5169568313547033E8     -4.153869362363919E-5    3.632749836771974        0.2825611111111104       0
28.9                      0.89                     2903                     3.574104695120219        4.43061179696187         1.5170018575404668E8     -4.153869362363919E-5    3.6325869687841967       0.2823138888888881       0
28.9                      0.89                     2904                     3.5739285251741073       4.43061179696187         1.5170468848441905E8     -4.153869362363919E-5    3.632424100796419        0.28206666666666586      0
28.9                      0.89                     2905                     3.573752123235264        4.43061179696187         1.517091913265935E8      -4.153869362363919E-5    3.6322612328086414       0.2818194444444436       0
28.9                      0.89                     2906                     3.573575489303689        4.43061179696187         1.5171369428056428E8     -4.153869362363919E-5    3.6320983648208642       0.2815722222222216       0
28.9                      0.89                     2907                     3.5733986233793824       4.43061179696187         1.5171819734633377E8     -4.153869362363919E-5    3.631935496833087        0.2813249999999995       0
28.9                      0.89                     2908                     3.573221525462344        4.43061179696187         1.517227005239018E8      -4.153869362363919E-5    3.631772628845309        0.281077777777777        0
28.9                      0.89                     2909                     3.5730441955525736       4.43061179696187         1.5172720381327146E8     -4.153869362363919E-5    3.6316097608575317       0.28083055555555475      0
28.9                      0.89                     2910                     3.5728666336500714       4.43061179696187         1.5173170721443874E8     -4.153869362363919E-5    3.631446892869754        0.2805833333333326       0
